customer_id,name,email,country,signup_date
977,Riya Joshi,customer977@example.com,Canada,2024-03-01
978,Rohan Rao,customer978@example.com,Germany,2023-03-26
979,Neha Joshi,customer979@example.com,USA,2024-09-22
980,Diya Reddy,customer980@example.com,India,2023-11-14
981,Neha Patel,customer981@example.com,Australia,2023-06-09
982,Ishaan Rao,customer982@example.com,Germany,2024-08-23
983,Sneha Reddy,customer983@example.com,Germany,2023-11-14
984,Kavya Patel,customer984@example.com,USA,2023-03-01
985,Aditya Rao,customer985@example.com,Canada,2023-04-29
986,Rahul Nair,customer986@example.com,UK,2023-02-26
987,Riya Kumar,customer987@example.com,India,2023-05-03
988,Rohan Kumar,customer988@example.com,USA,2023-01-12
989,Meera Gupta,customer989@example.com,Australia,2024-06-19
990,Sneha Singh,customer990@example.com,UK,2023-06-20
991,Arjun Singh,customer991@example.com,India,2023-05-01
992,Ishaan Rao,customer992@example.com,Australia,2023-10-06
993,Aditya Singh,customer993@example.com,Germany,2024-08-13
994,Aditya Verma,customer994@example.com,Australia,2024-04-11
995,Ishaan Sharma,customer995@example.com,Australia,2024-05-26
996,Arjun Gupta,customer996@example.com,UK,2023-06-11
997,Sneha Reddy,customer997@example.com,Germany,2024-08-10
998,Rohan Reddy,customer998@example.com,Germany,2023-08-22
999,Neha Sharma,customer999@example.com,India,2023-02-15
1000,Ananya Sharma,customer1000@example.com,UK,2024-04-28
